Gender,Age,CreditScore,MonthlyIncome,Country,CampaignSchema ,No Order,Order
Male,60,600,4500,Canada,Facebook-ads,0.545,0.455
Male,60,600,4500,Canada,Google-ads,0.549,0.451
Male,60,600,4500,Canada,Instagram-ads,0.552,0.448
Male,60,600,4500,Canada,Twitter-ads,0.556,0.444
Male,60,600,4500,China,Billboard-QR code,0.53,0.47
Male,60,600,4500,China,E-mails,0.533,0.467
Male,60,600,4500,China,Facebook-ads,0.537,0.463
Male,60,600,4500,China,Google-ads,0.541,0.459
Male,60,600,4500,China,Instagram-ads,0.544,0.456
Male,60,600,4500,China,Twitter-ads,0.548,0.452
Male,60,600,4500,India,Billboard-QR code,0.521,0.479
Male,60,600,4500,India,E-mails,0.525,0.475
Male,60,600,4500,India,Facebook-ads,0.528,0.472
Male,60,600,4500,India,Google-ads,0.532,0.468
Male,60,600,4500,India,Instagram-ads,0.536,0.464
Male,60,600,4500,India,Twitter-ads,0.539,0.461
Male,60,600,4500,Italy,Billboard-QR code,0.513,0.487
Male,60,600,4500,Italy,E-mails,0.516,0.484
Male,60,600,4500,Italy,Facebook-ads,0.52,0.48
Male,60,600,4500,Italy,Google-ads,0.524,0.476
Male,60,600,4500,Italy,Instagram-ads,0.527,0.473
Male,60,600,4500,Italy,Twitter-ads,0.531,0.469
Male,60,600,4500,Japan,Billboard-QR code,0.504,0.496
Male,60,600,4500,Japan,E-mails,0.508,0.492
Male,60,600,4500,Japan,Facebook-ads,0.511,0.489
Male,60,600,4500,Japan,Google-ads,0.515,0.485
Male,60,600,4500,Japan,Instagram-ads,0.519,0.481
Male,60,600,4500,Japan,Twitter-ads,0.522,0.478
Male,60,600,4500,Spain,Billboard-QR code,0.496,0.504
Male,60,600,4500,Spain,E-mails,0.499,0.501
Male,60,600,4500,Spain,Facebook-ads,0.503,0.497
Male,60,600,4500,Spain,Google-ads,0.507,0.493
Male,60,600,4500,Spain,Instagram-ads,0.51,0.49
Male,60,600,4500,Spain,Twitter-ads,0.514,0.486
Male,60,600,4500,UK,Billboard-QR code,0.487,0.513
Male,60,600,4500,UK,E-mails,0.491,0.509
Male,60,600,4500,UK,Facebook-ads,0.494,0.506
Male,60,600,4500,UK,Google-ads,0.498,0.502
Male,60,600,4500,UK,Instagram-ads,0.502,0.498
Male,60,600,4500,UK,Twitter-ads,0.505,0.495
Male,60,600,4500,USA,Billboard-QR code,0.479,0.521
Male,60,600,4500,USA,E-mails,0.482,0.518
Male,60,600,4500,USA,Facebook-ads,0.486,0.514
Male,60,600,4500,USA,Google-ads,0.49,0.51
Male,60,600,4500,USA,Instagram-ads,0.493,0.507
Male,60,600,4500,USA,Twitter-ads,0.497,0.503
Male,60,600,5500,Australia,Billboard-QR code,0.528,0.472
Male,60,600,5500,Australia,E-mails,0.532,0.468
Male,60,600,5500,Australia,Facebook-ads,0.535,0.465
Male,60,600,5500,Australia,Google-ads,0.539,0.461
Male,60,600,5500,Australia,Instagram-ads,0.543,0.457
Male,60,600,5500,Australia,Twitter-ads,0.546,0.454
Male,60,600,5500,Canada,Billboard-QR code,0.52,0.48
Male,60,600,5500,Canada,E-mails,0.523,0.477
Male,60,600,5500,Canada,Facebook-ads,0.527,0.473
Male,60,600,5500,Canada,Google-ads,0.531,0.469
Male,60,600,5500,Canada,Instagram-ads,0.534,0.466
Male,60,600,5500,Canada,Twitter-ads,0.538,0.462
Male,60,600,5500,China,Billboard-QR code,0.511,0.489
Male,60,600,5500,China,E-mails,0.515,0.485
Male,60,600,5500,China,Facebook-ads,0.519,0.481
Male,60,600,5500,China,Google-ads,0.522,0.478
Male,60,600,5500,China,Instagram-ads,0.526,0.474
Male,60,600,5500,China,Twitter-ads,0.529,0.471
Male,60,600,5500,India,Billboard-QR code,0.503,0.497
Male,60,600,5500,India,E-mails,0.506,0.494
Male,60,600,5500,India,Facebook-ads,0.51,0.49
Male,60,600,5500,India,Google-ads,0.514,0.486
Male,60,600,5500,India,Instagram-ads,0.517,0.483
Male,60,600,5500,India,Twitter-ads,0.521,0.479
Male,60,600,5500,Italy,Billboard-QR code,0.494,0.506
Male,60,600,5500,Italy,E-mails,0.498,0.502
Male,60,600,5500,Italy,Facebook-ads,0.502,0.498
Male,60,600,5500,Italy,Google-ads,0.505,0.495
Male,60,600,5500,Italy,Instagram-ads,0.509,0.491
Male,60,600,5500,Italy,Twitter-ads,0.512,0.488
Male,60,600,5500,Japan,Billboard-QR code,0.486,0.514
Male,60,600,5500,Japan,E-mails,0.489,0.511
Male,60,600,5500,Japan,Facebook-ads,0.493,0.507
Male,60,600,5500,Japan,Google-ads,0.497,0.503
Male,60,600,5500,Japan,Instagram-ads,0.5,0.5
Male,60,600,5500,Japan,Twitter-ads,0.504,0.496
Male,60,600,5500,Spain,Billboard-QR code,0.477,0.523
Male,60,600,5500,Spain,E-mails,0.481,0.519
Male,60,600,5500,Spain,Facebook-ads,0.484,0.516
Male,60,600,5500,Spain,Google-ads,0.488,0.512
Male,60,600,5500,Spain,Instagram-ads,0.492,0.508
Male,60,600,5500,Spain,Twitter-ads,0.495,0.505
Male,60,600,5500,UK,Billboard-QR code,0.469,0.531
Male,60,600,5500,UK,E-mails,0.472,0.528
Male,60,600,5500,UK,Facebook-ads,0.476,0.524
Male,60,600,5500,UK,Google-ads,0.48,0.52
Male,60,600,5500,UK,Instagram-ads,0.483,0.517
Male,60,600,5500,UK,Twitter-ads,0.487,0.513
Male,60,600,5500,USA,Billboard-QR code,0.46,0.54
Male,60,600,5500,USA,E-mails,0.464,0.536
Male,60,600,5500,USA,Facebook-ads,0.467,0.533
Male,60,600,5500,USA,Google-ads,0.471,0.529
Male,60,600,5500,USA,Instagram-ads,0.475,0.525
Male,60,600,5500,USA,Twitter-ads,0.478,0.522
Male,60,600,6500,Australia,Billboard-QR code,0.51,0.49
Male,60,600,6500,Australia,E-mails,0.513,0.487
Male,60,600,6500,Australia,Facebook-ads,0.517,0.483
Male,60,600,6500,Australia,Google-ads,0.521,0.479
Male,60,600,6500,Australia,Instagram-ads,0.524,0.476
Male,60,600,6500,Australia,Twitter-ads,0.528,0.472
Male,60,600,6500,Canada,Billboard-QR code,0.501,0.499
Male,60,600,6500,Canada,E-mails,0.505,0.495
Male,60,600,6500,Canada,Facebook-ads,0.509,0.491
Male,60,600,6500,Canada,Google-ads,0.512,0.488
Male,60,600,6500,Canada,Instagram-ads,0.516,0.484
Male,60,600,6500,Canada,Twitter-ads,0.519,0.481
Male,60,600,6500,China,Billboard-QR code,0.493,0.507
Male,60,600,6500,China,E-mails,0.496,0.504
Male,60,600,6500,China,Facebook-ads,0.5,0.5
Male,60,600,6500,China,Google-ads,0.504,0.496
Male,60,600,6500,China,Instagram-ads,0.507,0.493
Male,60,600,6500,China,Twitter-ads,0.511,0.489
Male,60,600,6500,India,Billboard-QR code,0.484,0.516
Male,60,600,6500,India,E-mails,0.488,0.512
Male,60,600,6500,India,Facebook-ads,0.492,0.508
Male,60,600,6500,India,Google-ads,0.495,0.505
Male,60,600,6500,India,Instagram-ads,0.499,0.501
Male,60,600,6500,India,Twitter-ads,0.502,0.498
Male,60,600,6500,Italy,Billboard-QR code,0.476,0.524
Male,60,600,6500,Italy,E-mails,0.479,0.521
Male,60,600,6500,Italy,Facebook-ads,0.483,0.517
Male,60,600,6500,Italy,Google-ads,0.487,0.513
Male,60,600,6500,Italy,Instagram-ads,0.49,0.51
Male,60,600,6500,Italy,Twitter-ads,0.494,0.506
Male,60,600,6500,Japan,Billboard-QR code,0.467,0.533
Male,60,600,6500,Japan,E-mails,0.471,0.529
Male,60,600,6500,Japan,Facebook-ads,0.475,0.525
Male,60,600,6500,Japan,Google-ads,0.478,0.522
Male,60,600,6500,Japan,Instagram-ads,0.482,0.518
Male,60,600,6500,Japan,Twitter-ads,0.485,0.515
Male,60,600,6500,Spain,Billboard-QR code,0.459,0.541
Male,60,600,6500,Spain,E-mails,0.462,0.538
Male,60,600,6500,Spain,Facebook-ads,0.466,0.534
Male,60,600,6500,Spain,Google-ads,0.47,0.53
Male,60,600,6500,Spain,Instagram-ads,0.473,0.527
Male,60,600,6500,Spain,Twitter-ads,0.477,0.523
Male,60,600,6500,UK,Billboard-QR code,0.45,0.55
Male,60,600,6500,UK,E-mails,0.454,0.546
Male,60,600,6500,UK,Facebook-ads,0.458,0.542
Male,60,600,6500,UK,Google-ads,0.461,0.539
Male,60,600,6500,UK,Instagram-ads,0.465,0.535
Male,60,600,6500,UK,Twitter-ads,0.468,0.532
Male,60,600,6500,USA,Billboard-QR code,0.442,0.558
Male,60,600,6500,USA,E-mails,0.446,0.554
Male,60,600,6500,USA,Facebook-ads,0.449,0.551
Male,60,600,6500,USA,Google-ads,0.453,0.547
Male,60,600,6500,USA,Instagram-ads,0.456,0.544
Male,60,600,6500,USA,Twitter-ads,0.46,0.54
Male,60,600,7500,Australia,Billboard-QR code,0.491,0.509
Male,60,600,7500,Australia,E-mails,0.495,0.505
Male,60,600,7500,Australia,Facebook-ads,0.499,0.501
Male,60,600,7500,Australia,Google-ads,0.502,0.498
Male,60,600,7500,Australia,Instagram-ads,0.506,0.494
Male,60,600,7500,Australia,Twitter-ads,0.509,0.491
Male,60,600,7500,Canada,Billboard-QR code,0.483,0.517
Male,60,600,7500,Canada,E-mails,0.486,0.514
Male,60,600,7500,Canada,Facebook-ads,0.49,0.51
Male,60,600,7500,Canada,Google-ads,0.494,0.506
Male,60,600,7500,Canada,Instagram-ads,0.497,0.503
Male,60,600,7500,Canada,Twitter-ads,0.501,0.499
Male,60,600,7500,China,Billboard-QR code,0.474,0.526
Male,60,600,7500,China,E-mails,0.478,0.522
Male,60,600,7500,China,Facebook-ads,0.482,0.518
Male,60,600,7500,China,Google-ads,0.485,0.515
Male,60,600,7500,China,Instagram-ads,0.489,0.511
Male,60,600,7500,China,Twitter-ads,0.492,0.508
Male,60,600,7500,India,Billboard-QR code,0.466,0.534
Male,60,600,7500,India,E-mails,0.469,0.531
Male,60,600,7500,India,Facebook-ads,0.473,0.527
Male,60,600,7500,India,Google-ads,0.477,0.523
Male,60,600,7500,India,Instagram-ads,0.48,0.52
Male,60,600,7500,India,Twitter-ads,0.484,0.516
Male,60,600,7500,Italy,Billboard-QR code,0.457,0.543
Male,60,600,7500,Italy,E-mails,0.461,0.539
Male,60,600,7500,Italy,Facebook-ads,0.465,0.535
Male,60,600,7500,Italy,Google-ads,0.468,0.532
Male,60,600,7500,Italy,Instagram-ads,0.472,0.528
Male,60,600,7500,Italy,Twitter-ads,0.475,0.525
Male,60,600,7500,Japan,Billboard-QR code,0.449,0.551
Male,60,600,7500,Japan,E-mails,0.453,0.547
Male,60,600,7500,Japan,Facebook-ads,0.456,0.544
Male,60,600,7500,Japan,Google-ads,0.46,0.54
Male,60,600,7500,Japan,Instagram-ads,0.463,0.537
Male,60,600,7500,Japan,Twitter-ads,0.467,0.533
Male,60,600,7500,Spain,Billboard-QR code,0.441,0.559
Male,60,600,7500,Spain,E-mails,0.444,0.556
Male,60,600,7500,Spain,Facebook-ads,0.448,0.552
Male,60,600,7500,Spain,Google-ads,0.451,0.549
Male,60,600,7500,Spain,Instagram-ads,0.455,0.545
Male,60,600,7500,Spain,Twitter-ads,0.458,0.542
Male,60,600,7500,UK,Billboard-QR code,0.432,0.568
Male,60,600,7500,UK,E-mails,0.436,0.564
Male,60,600,7500,UK,Facebook-ads,0.439,0.561
Male,60,600,7500,UK,Google-ads,0.443,0.557
Male,60,600,7500,UK,Instagram-ads,0.446,0.554
Male,60,600,7500,UK,Twitter-ads,0.45,0.55
Male,60,600,7500,USA,Billboard-QR code,0.424,0.576
Male,60,600,7500,USA,E-mails,0.427,0.573
Male,60,600,7500,USA,Facebook-ads,0.431,0.569
Male,60,600,7500,USA,Google-ads,0.434,0.566
Male,60,600,7500,USA,Instagram-ads,0.438,0.562
Male,60,600,7500,USA,Twitter-ads,0.441,0.559
Male,60,640,3500,Australia,Billboard-QR code,0.542,0.458
Male,60,640,3500,Australia,E-mails,0.546,0.454
Male,60,640,3500,Australia,Facebook-ads,0.549,0.451
Male,60,640,3500,Australia,Google-ads,0.553,0.447
Male,60,640,3500,Australia,Instagram-ads,0.556,0.444
Male,60,640,3500,Australia,Twitter-ads,0.56,0.44
Male,60,640,3500,Canada,Billboard-QR code,0.534,0.466
Male,60,640,3500,Canada,E-mails,0.537,0.463
Male,60,640,3500,Canada,Facebook-ads,0.541,0.459
Male,60,640,3500,Canada,Google-ads,0.544,0.456
Male,60,640,3500,Canada,Instagram-ads,0.548,0.452
Male,60,640,3500,Canada,Twitter-ads,0.551,0.449
Male,60,640,3500,China,Billboard-QR code,0.525,0.475
Male,60,640,3500,China,E-mails,0.529,0.471
Male,60,640,3500,China,Facebook-ads,0.532,0.468
Male,60,640,3500,China,Google-ads,0.536,0.464
Male,60,640,3500,China,Instagram-ads,0.539,0.461
Male,60,640,3500,China,Twitter-ads,0.543,0.457
Male,60,640,3500,India,Billboard-QR code,0.517,0.483
Male,60,640,3500,India,E-mails,0.52,0.48
Male,60,640,3500,India,Facebook-ads,0.524,0.476
Male,60,640,3500,India,Google-ads,0.527,0.473
Male,60,640,3500,India,Instagram-ads,0.531,0.469
Male,60,640,3500,India,Twitter-ads,0.534,0.466
Male,60,640,3500,Italy,Billboard-QR code,0.508,0.492
Male,60,640,3500,Italy,E-mails,0.512,0.488
Male,60,640,3500,Italy,Facebook-ads,0.515,0.485
Male,60,640,3500,Italy,Google-ads,0.519,0.481
Male,60,640,3500,Italy,Instagram-ads,0.522,0.478
Male,60,640,3500,Italy,Twitter-ads,0.526,0.474
Male,60,640,3500,Japan,Billboard-QR code,0.5,0.5
Male,60,640,3500,Japan,E-mails,0.503,0.497
Male,60,640,3500,Japan,Facebook-ads,0.507,0.493
Male,60,640,3500,Japan,Google-ads,0.51,0.49
Male,60,640,3500,Japan,Instagram-ads,0.514,0.486
Male,60,640,3500,Japan,Twitter-ads,0.517,0.483
Male,60,640,3500,Spain,Billboard-QR code,0.491,0.509
Male,60,640,3500,Spain,E-mails,0.495,0.505
Male,60,640,3500,Spain,Facebook-ads,0.498,0.502
Male,60,640,3500,Spain,Google-ads,0.502,0.498
Male,60,640,3500,Spain,Instagram-ads,0.505,0.495
Male,60,640,3500,Spain,Twitter-ads,0.509,0.491
Male,60,640,3500,UK,Billboard-QR code,0.483,0.517
Male,60,640,3500,UK,E-mails,0.486,0.514
Male,60,640,3500,UK,Facebook-ads,0.49,0.51
Male,60,640,3500,UK,Google-ads,0.493,0.507
Male,60,640,3500,UK,Instagram-ads,0.497,0.503
Male,60,640,3500,UK,Twitter-ads,0.5,0.5
Male,60,640,3500,USA,Billboard-QR code,0.474,0.526
Male,60,640,3500,USA,E-mails,0.478,0.522
Male,60,640,3500,USA,Facebook-ads,0.481,0.519
Male,60,640,3500,USA,Google-ads,0.485,0.515
Male,60,640,3500,USA,Instagram-ads,0.488,0.512
Male,60,640,3500,USA,Twitter-ads,0.492,0.508
Male,60,640,4500,Australia,Billboard-QR code,0.524,0.476
Male,60,640,4500,Australia,E-mails,0.527,0.473
Male,60,640,4500,Australia,Facebook-ads,0.531,0.469
Male,60,640,4500,Australia,Google-ads,0.534,0.466
Male,60,640,4500,Australia,Instagram-ads,0.538,0.462
Male,60,640,4500,Australia,Twitter-ads,0.541,0.459
Male,60,640,4500,Canada,Billboard-QR code,0.515,0.485
Male,60,640,4500,Canada,E-mails,0.519,0.481
Male,60,640,4500,Canada,Facebook-ads,0.522,0.478
Male,60,640,4500,Canada,Google-ads,0.526,0.474
Male,60,640,4500,Canada,Instagram-ads,0.529,0.471
Male,60,640,4500,Canada,Twitter-ads,0.533,0.467
Male,60,640,4500,China,Billboard-QR code,0.507,0.493
Male,60,640,4500,China,E-mails,0.51,0.49
Male,60,640,4500,China,Facebook-ads,0.514,0.486
Male,60,640,4500,China,Google-ads,0.517,0.483
Male,60,640,4500,China,Instagram-ads,0.521,0.479
Male,60,640,4500,China,Twitter-ads,0.524,0.476
Male,60,640,4500,India,Billboard-QR code,0.498,0.502
Male,60,640,4500,India,E-mails,0.502,0.498
Male,60,640,4500,India,Facebook-ads,0.505,0.495
Male,60,640,4500,India,Google-ads,0.509,0.491
Male,60,640,4500,India,Instagram-ads,0.512,0.488
Male,60,640,4500,India,Twitter-ads,0.516,0.484
Male,60,640,4500,Italy,Billboard-QR code,0.49,0.51
Male,60,640,4500,Italy,E-mails,0.493,0.507
Male,60,640,4500,Italy,Facebook-ads,0.497,0.503
Male,60,640,4500,Italy,Google-ads,0.5,0.5
Male,60,640,4500,Italy,Instagram-ads,0.504,0.496
Male,60,640,4500,Italy,Twitter-ads,0.507,0.493
Male,60,640,4500,Japan,Billboard-QR code,0.481,0.519
Male,60,640,4500,Japan,E-mails,0.485,0.515
Male,60,640,4500,Japan,Facebook-ads,0.488,0.512
Male,60,640,4500,Japan,Google-ads,0.492,0.508
Male,60,640,4500,Japan,Instagram-ads,0.495,0.505
Male,60,640,4500,Japan,Twitter-ads,0.499,0.501
Male,60,640,4500,Spain,Billboard-QR code,0.473,0.527
Male,60,640,4500,Spain,E-mails,0.476,0.524
Male,60,640,4500,Spain,Facebook-ads,0.48,0.52
Male,60,640,4500,Spain,Google-ads,0.483,0.517
Male,60,640,4500,Spain,Instagram-ads,0.487,0.513
Male,60,640,4500,Spain,Twitter-ads,0.49,0.51
Male,60,640,4500,UK,Billboard-QR code,0.464,0.536
Male,60,640,4500,UK,E-mails,0.468,0.532
Male,60,640,4500,UK,Facebook-ads,0.471,0.529
Male,60,640,4500,UK,Google-ads,0.475,0.525
Male,60,640,4500,UK,Instagram-ads,0.478,0.522
Male,60,640,4500,UK,Twitter-ads,0.482,0.518
Male,60,640,4500,USA,Billboard-QR code,0.456,0.544
Male,60,640,4500,USA,E-mails,0.459,0.541
Male,60,640,4500,USA,Facebook-ads,0.463,0.537
Male,60,640,4500,USA,Google-ads,0.466,0.534
Male,60,640,4500,USA,Instagram-ads,0.47,0.53
Male,60,640,4500,USA,Twitter-ads,0.473,0.527
Male,60,640,5500,Australia,Billboard-QR code,0.505,0.495
Male,60,640,5500,Australia,E-mails,0.509,0.491
Male,60,640,5500,Australia,Facebook-ads,0.512,0.488
Male,60,640,5500,Australia,Google-ads,0.516,0.484
Male,60,640,5500,Australia,Instagram-ads,0.519,0.481
Male,60,640,5500,Australia,Twitter-ads,0.523,0.477
Male,60,640,5500,Canada,Billboard-QR code,0.497,0.503
Male,60,640,5500,Canada,E-mails,0.5,0.5
Male,60,640,5500,Canada,Facebook-ads,0.504,0.496
Male,60,640,5500,Canada,Google-ads,0.507,0.493
Male,60,640,5500,Canada,Instagram-ads,0.511,0.489
Male,60,640,5500,Canada,Twitter-ads,0.514,0.486
Male,60,640,5500,China,Billboard-QR code,0.488,0.512
Male,60,640,5500,China,E-mails,0.492,0.508
Male,60,640,5500,China,Facebook-ads,0.495,0.505
Male,60,640,5500,China,Google-ads,0.499,0.501
Male,60,640,5500,China,Instagram-ads,0.502,0.498
Male,60,640,5500,China,Twitter-ads,0.506,0.494
Male,60,640,5500,India,Billboard-QR code,0.48,0.52
Male,60,640,5500,India,E-mails,0.483,0.517
Male,60,640,5500,India,Facebook-ads,0.487,0.513
Male,60,640,5500,India,Google-ads,0.49,0.51
Male,60,640,5500,India,Instagram-ads,0.494,0.506
Male,60,640,5500,India,Twitter-ads,0.497,0.503
Male,60,640,5500,Italy,Billboard-QR code,0.471,0.529
Male,60,640,5500,Italy,E-mails,0.475,0.525
Male,60,640,5500,Italy,Facebook-ads,0.478,0.522
Male,60,640,5500,Italy,Google-ads,0.482,0.518
Male,60,640,5500,Italy,Instagram-ads,0.485,0.515
Male,60,640,5500,Italy,Twitter-ads,0.489,0.511
Male,60,640,5500,Japan,Billboard-QR code,0.463,0.537
Male,60,640,5500,Japan,E-mails,0.466,0.534
Male,60,640,5500,Japan,Facebook-ads,0.47,0.53
Male,60,640,5500,Japan,Google-ads,0.473,0.527
Male,60,640,5500,Japan,Instagram-ads,0.477,0.523
Male,60,640,5500,Japan,Twitter-ads,0.48,0.52
Male,60,640,5500,Spain,Billboard-QR code,0.454,0.546
Male,60,640,5500,Spain,E-mails,0.458,0.542
Male,60,640,5500,Spain,Facebook-ads,0.461,0.539
Male,60,640,5500,Spain,Google-ads,0.465,0.535
Male,60,640,5500,Spain,Instagram-ads,0.468,0.532
Male,60,640,5500,Spain,Twitter-ads,0.472,0.528
Male,60,640,5500,UK,Billboard-QR code,0.446,0.554
Male,60,640,5500,UK,E-mails,0.449,0.551
Male,60,640,5500,UK,Facebook-ads,0.453,0.547
Male,60,640,5500,UK,Google-ads,0.456,0.544
Male,60,640,5500,UK,Instagram-ads,0.46,0.54
Male,60,640,5500,UK,Twitter-ads,0.463,0.537
Male,60,640,5500,USA,Billboard-QR code,0.437,0.563
Male,60,640,5500,USA,E-mails,0.441,0.559
Male,60,640,5500,USA,Facebook-ads,0.444,0.556
Male,60,640,5500,USA,Google-ads,0.448,0.552
Male,60,640,5500,USA,Instagram-ads,0.451,0.549
Male,60,640,5500,USA,Twitter-ads,0.455,0.545
Male,60,640,6500,Australia,Billboard-QR code,0.487,0.513
Male,60,640,6500,Australia,E-mails,0.49,0.51
Male,60,640,6500,Australia,Facebook-ads,0.494,0.506
Male,60,640,6500,Australia,Google-ads,0.497,0.503
Male,60,640,6500,Australia,Instagram-ads,0.501,0.499
Male,60,640,6500,Australia,Twitter-ads,0.504,0.496
Male,60,640,6500,Canada,Billboard-QR code,0.478,0.522
Male,60,640,6500,Canada,E-mails,0.482,0.518
Male,60,640,6500,Canada,Facebook-ads,0.485,0.515
Male,60,640,6500,Canada,Google-ads,0.489,0.511
Male,60,640,6500,Canada,Instagram-ads,0.492,0.508
Male,60,640,6500,Canada,Twitter-ads,0.496,0.504
Male,60,640,6500,China,Billboard-QR code,0.47,0.53
Male,60,640,6500,China,E-mails,0.473,0.527
Male,60,640,6500,China,Facebook-ads,0.477,0.523
Male,60,640,6500,China,Google-ads,0.48,0.52
Male,60,640,6500,China,Instagram-ads,0.484,0.516
Male,60,640,6500,China,Twitter-ads,0.487,0.513
Male,60,640,6500,India,Billboard-QR code,0.461,0.539
Male,60,640,6500,India,E-mails,0.465,0.535
Male,60,640,6500,India,Facebook-ads,0.468,0.532
Male,60,640,6500,India,Google-ads,0.472,0.528
Male,60,640,6500,India,Instagram-ads,0.475,0.525
Male,60,640,6500,India,Twitter-ads,0.479,0.521
Male,60,640,6500,Italy,Billboard-QR code,0.453,0.547
Male,60,640,6500,Italy,E-mails,0.456,0.544
Male,60,640,6500,Italy,Facebook-ads,0.46,0.54
Male,60,640,6500,Italy,Google-ads,0.463,0.537
Male,60,640,6500,Italy,Instagram-ads,0.467,0.533
Male,60,640,6500,Italy,Twitter-ads,0.47,0.53
Male,60,640,6500,Japan,Billboard-QR code,0.444,0.556
Male,60,640,6500,Japan,E-mails,0.448,0.552
Male,60,640,6500,Japan,Facebook-ads,0.451,0.549
Male,60,640,6500,Japan,Google-ads,0.455,0.545
Male,60,640,6500,Japan,Instagram-ads,0.458,0.542
Male,60,640,6500,Japan,Twitter-ads,0.462,0.538
Male,60,640,6500,Spain,Billboard-QR code,0.436,0.564
Male,60,640,6500,Spain,E-mails,0.439,0.561
Male,60,640,6500,Spain,Facebook-ads,0.443,0.557
Male,60,640,6500,Spain,Google-ads,0.446,0.554
Male,60,640,6500,Spain,Instagram-ads,0.45,0.55
Male,60,640,6500,Spain,Twitter-ads,0.454,0.546
Male,60,640,6500,UK,Billboard-QR code,0.428,0.572
Male,60,640,6500,UK,E-mails,0.431,0.569
Male,60,640,6500,UK,Facebook-ads,0.435,0.565
Male,60,640,6500,UK,Google-ads,0.438,0.562
Male,60,640,6500,UK,Instagram-ads,0.442,0.558
Male,60,640,6500,UK,Twitter-ads,0.445,0.555
Male,60,640,6500,USA,Billboard-QR code,0.419,0.581
Male,60,640,6500,USA,E-mails,0.423,0.577
Male,60,640,6500,USA,Facebook-ads,0.426,0.574
Male,60,640,6500,USA,Google-ads,0.43,0.57
Male,60,640,6500,USA,Instagram-ads,0.433,0.567
Male,60,640,6500,USA,Twitter-ads,0.437,0.563
Male,60,640,7500,Australia,Billboard-QR code,0.468,0.532
Male,60,640,7500,Australia,E-mails,0.472,0.528
Male,60,640,7500,Australia,Facebook-ads,0.475,0.525
Male,60,640,7500,Australia,Google-ads,0.479,0.521
Male,60,640,7500,Australia,Instagram-ads,0.482,0.518
Male,60,640,7500,Australia,Twitter-ads,0.486,0.514
Male,60,640,7500,Canada,Billboard-QR code,0.46,0.54
Male,60,640,7500,Canada,E-mails,0.463,0.537
Male,60,640,7500,Canada,Facebook-ads,0.467,0.533
Male,60,640,7500,Canada,Google-ads,0.47,0.53
Male,60,640,7500,Canada,Instagram-ads,0.474,0.526
Male,60,640,7500,Canada,Twitter-ads,0.478,0.522
Male,60,640,7500,China,Billboard-QR code,0.451,0.549
Male,60,640,7500,China,E-mails,0.455,0.545
Male,60,640,7500,China,Facebook-ads,0.458,0.542
Male,60,640,7500,China,Google-ads,0.462,0.538
Male,60,640,7500,China,Instagram-ads,0.465,0.535
Male,60,640,7500,China,Twitter-ads,0.469,0.531
Male,60,640,7500,India,Billboard-QR code,0.443,0.557
Male,60,640,7500,India,E-mails,0.446,0.554
Male,60,640,7500,India,Facebook-ads,0.45,0.55
Male,60,640,7500,India,Google-ads,0.453,0.547
Male,60,640,7500,India,Instagram-ads,0.457,0.543
Male,60,640,7500,India,Twitter-ads,0.461,0.539
Male,60,640,7500,Italy,Billboard-QR code,0.434,0.566
Male,60,640,7500,Italy,E-mails,0.438,0.562
Male,60,640,7500,Italy,Facebook-ads,0.442,0.558
Male,60,640,7500,Italy,Google-ads,0.445,0.555
Male,60,640,7500,Italy,Instagram-ads,0.449,0.551
Male,60,640,7500,Italy,Twitter-ads,0.452,0.548
Male,60,640,7500,Japan,Billboard-QR code,0.426,0.574
Male,60,640,7500,Japan,E-mails,0.43,0.57
Male,60,640,7500,Japan,Facebook-ads,0.433,0.567
Male,60,640,7500,Japan,Google-ads,0.437,0.563
Male,60,640,7500,Japan,Instagram-ads,0.44,0.56
Male,60,640,7500,Japan,Twitter-ads,0.444,0.556
Male,60,640,7500,Spain,Billboard-QR code,0.418,0.582
Male,60,640,7500,Spain,E-mails,0.421,0.579
